"I_D"	"FLAG_TSUNAMI"	"YEAR"	"MONTH"	"DAY"	"HOUR"	"MINUTE"	"SECOND"	"FOCAL_DEPTH"	"EQ_MAG_MW"	"EQ_MAG_MS"	"Max.Richter"	"EQ_MAG_MB"	"EQ_MAG_ML"	"EQ_MAG_MFA"	"EQ_MAG_UNK"	"INTENSITY"	"COUNTRY"	"STATE"	"LOCATION_NAME"	"LATITUDE"	"LONGITUDE"	"REGION_CODE"	"DEATHS"	"DEATHS_DESCRIPTION"	"MISSING"	"MISSING_DESCRIPTION"	"INJURIES"	"INJURIES_DESCRIPTION"	"DAMAGE_MILLIONS_DOLLARS"	"DAMAGE_DESCRIPTION"	"HOUSES_DESTROYED"	"HOUSES_DESTROYED_DESCRIPTION"	"HOUSES_DAMAGED"	"HOUSES_DAMAGED_DESCRIPTION"	"TOTAL_DEATHS"	"TOTAL_DEATHS_DESCRIPTION"	"TOTAL_MISSING"	"TOTAL_MISSING_DESCRIPTION"	"TOTAL_INJURIES"	"TOTAL_INJURIES_DESCRIPTION"	"TOTAL_DAMAGE_MILLIONS_DOLLARS"	"TOTAL_DAMAGE_DESCRIPTION"	"TOTAL_HOUSES_DESTROYED"	"TOTAL_HOUSES_DESTROYED_DESCRIPTION"	"TOTAL_HOUSES_DAMAGED"	"TOTAL_HOUSES_DAMAGED_DESCRIPTION"
1598	"Tsu"	1812	2	7	9	45	NA	NA	NA	8.8	8.8	NA	NA	7.4	NA	NA	"USA"	"MO"	"MISSOURI:  NEW MADRID"	36.5	-89.6	150	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1605	"Tsu"	1812	3	26	20	7	NA	33	NA	NA	7.7	NA	NA	NA	7.7	10	"VENEZUELA"	""	"VENEZUELA:  LA GUAIRA"	10.6	-66.9	160	26000	4	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	26000	4	NA	NA	NA	NA	NA	3	NA	NA	NA	NA
7893	"Tsu"	1812	6	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FRANCE"	""	"FRANCE:"	43.3	5.366	120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1607	"Tsu"	1812	11	11	10	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"JAMAICA"	""	"JAMAICA:  KINGSTON"	18	-76.8	90	NA	2	NA	NA	NA	NA	NA	2	NA	NA	NA	3	NA	2	NA	NA	NA	NA	NA	2	NA	NA	NA	3
1610	"Tsu"	1812	12	21	19	NA	NA	NA	NA	7.5	7.7	NA	7.1	NA	7.7	8	"USA"	"CA"	"CALIFORNIA:   PURISIMA"	34.2	-119.9	150	1	1	NA	NA	NA	1	NA	2	NA	NA	100	1	1	1	NA	NA	NA	1	NA	2	NA	1	100	1
6068	"Tsu"	1814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"INDONESIA"	""	"INDONESIA:  TIMOR ISLAND, KUPANG, KISSAR ISLAND"	-10.217	123.633	170	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA
7528	"Tsu"	1815	4	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"INDONESIA"	""	"INDONESIA:  AMBON ISLAND"	-3.7	128.4	170	NA	NA	NA	NA	NA	NA	NA	2	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	2	NA	NA
1620	"Tsu"	1815	11	22	NA	NA	NA	150	NA	7	7	NA	NA	NA	NA	NA	"INDONESIA"	""	"INDONESIA:  BALI"	-8	115	60	10253	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11453	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6069	"Tsu"	1816	5	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"INDONESIA"	""	"INDONESIA; MALAYSIA:  PENANG ISLAND"	5	96.5	170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6635	"Tsu"	1817	1	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"USA"	"PA"	"PENNSYLVANIA:  PHILADELPHIA"	39.95	-75.1	150	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1625	"Tsu"	1817	8	23	NA	NA	NA	NA	NA	6.8	6.8	NA	NA	NA	NA	10	"GREECE"	""	"GREECE:  ACHAIA:  AEGHION"	38.25	22.25	130	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1627	"Tsu"	1818	2	23	18	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	"ITALY"	""	"ITALY:  LIGURIA; FRANCE:  VENCE, GRASSE, NICE"	43.917	8.033	130	NA	NA	NA	NA	NA	NA	NA	3	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	3	NA	NA
6556	"Tsu"	1818	3	18	NA	NA	NA	NA	NA	7	7	NA	NA	NA	NA	NA	"INDONESIA"	""	"INDOENSIA:  SUMATRA:  BENGKULU"	-4	101.5	170	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
6642	"Tsu"	1818	11	8	NA	NA	NA	600	NA	8.5	8.5	NA	NA	NA	NA	NA	"INDONESIA"	""	"INDONESIA:  SUMBAWA ISLAND:  BIMA"	-7	117	170	NA	NA	NA	NA	NA	NA	NA	2	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	3	NA	NA
1638	"Tsu"	1819	4	12	3	0	NA	NA	NA	NA	8.5	NA	NA	8.5	NA	10	"CHILE"	""	"CHILE:  COPIAPO"	-27	-71.5	160	NA	1	NA	NA	NA	NA	NA	3	NA	3	NA	NA	NA	1	NA	NA	NA	NA	NA	3	NA	3	NA	NA
1642	"Tsu"	1819	6	16	23	30	NA	NA	7.7	8.3	8.3	NA	NA	NA	NA	11	"INDIA"	""	"INDIA:  RANN OF KUTCH,AHMADABAD,POONAH,BHOOJ"	23	71	60	1543	4	NA	NA	NA	NA	NA	4	1547	4	NA	NA	1543	4	NA	NA	NA	NA	NA	4	1547	4	NA	NA
7894	"Tsu"	1819	8	31	NA	NA	NA	NA	NA	5.8	5.8	NA	NA	NA	NA	7	"NORWAY"	""	"NORWAY: RANA REGION: LUROY"	66.416	12.85	120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6650	"Tsu"	1820	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"USA"	"AK"	"ALASKA:  EAST ALEUTIAN ISLANDS"	54.52	-164.65	150	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1650	"Tsu"	1820	5	4	NA	NA	NA	NA	NA	7.6	7.6	NA	NA	NA	NA	NA	"MEXICO"	""	"MEXICO:  GUERRERO, OAXACA, PUEBLA, VERACRUZ"	17.2	-99.6	150	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA
1654	"Tsu"	1820	12	29	3	30	NA	NA	NA	6.9	6.9	NA	NA	NA	NA	10	"GREECE"	""	"GREECE:  ZAKINTHOS (ZANTE)"	37.75	21.25	130	8	1	NA	NA	NA	NA	NA	1	79	2	NA	NA	8	1	NA	NA	NA	NA	NA	1	79	2	NA	NA
1653	"Tsu"	1820	12	29	NA	NA	NA	80	NA	7.5	7.5	NA	NA	NA	NA	NA	"INDONESIA"	""	"INDONESIA:  SULAWESI:  MAKASAR"	-7	119	170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	500	3	NA	NA	NA	NA	NA	2	NA	3	NA	NA
7978	"Tsu"	1820	NA	NA	NA	NA	NA	NA	NA	NA	6.2	NA	NA	6.2	NA	5	"CONGO"	""	"CONGO:  LOANGO"	-4.5	11.6	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
1655	"Tsu"	1821	1	6	17	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	"GREECE"	""	"GREECE:  ZAKINTHOS (ZANTE)"	37.8	21.2	130	NA	3	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1661	"Tsu"	1822	5	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"COSTA RICA"	""	"COSTA RICA:  MATINA"	10.1	-83.3	90	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1660	"Tsu"	1822	8	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	"TURKEY"	""	"TURKEY:  ANTAKYA; SYRIA:  HALAB,DIMASHQ (DAMASCUS);"	36	36	140	8000	4	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	8000	4	NA	NA	NA	NA	NA	4	NA	NA	NA	NA
1669	"Tsu"	1822	11	20	2	30	NA	NA	NA	8.5	8.5	NA	NA	NA	NA	11	"CHILE"	""	"CHILE:  VALPARAISO, QUILLOTA, CONCON,  ACONCAGUA"	-33	-72	160	72	3	NA	NA	200	3	NA	4	NA	3	NA	3	72	3	NA	NA	200	3	NA	4	NA	3	NA	3
6636	"Tsu"	1823	5	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"USA"	"NY"	"LAKE ERIE (GREAT LAKES)"	42.7	-79	150	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6071	"Tsu"	1823	9	9	NA	NA	NA	150	NA	6.8	6.8	NA	NA	NA	NA	NA	"INDONESIA"	""	"INDONESIA:  JAVA"	-6.5	108.5	170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6072	"Tsu"	1823	11	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MARTINIQUE"	""	"MARTINIQUE: SAINT PIERRE HARBOR"	14.4	-61.1	90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6614	"Tsu"	1824	9	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"GUADELOUPE"	""	"GUADELOUPE: BASSE TERRE"	16.7	-62.2	90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1685	"Tsu"	1824	10	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PHILIPPINES"	""	"PHILIPPINES:  MANILA,SAN FRANCISCO"	14.25	121.25	170	NA	3	NA	NA	NA	NA	NA	2	NA	3	NA	NA	NA	3	NA	NA	NA	NA	NA	2	NA	3	NA	NA
6073	"Tsu"	1824	11	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MARTINIQUE"	""	"MARTINIQUE: SAINT PIERRE"	14.4	-61	90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1686	"Tsu"	1825	1	19	11	45	NA	NA	NA	6.8	6.8	NA	NA	NA	NA	11	"GREECE"	""	"GREECE:  IONIAN ISLANDS:  LEUKAS"	38.75	20.75	130	58	2	NA	NA	NA	NA	NA	3	NA	3	NA	NA	58	2	NA	NA	NA	NA	NA	3	NA	3	NA	NA
1689	"Tsu"	1825	2	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"COLOMBIA"	""	"COLOMBIA:  SANTA MARTA"	11.1	-74.1	90	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1693	"Tsu"	1825	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	"USA TERRITORY"	"GU"	"GUAM; NORTHERN MARIANA ISLANDS:  LADRONES ISLAND"	14	143.3	170	NA	NA	NA	NA	NA	NA	NA	2	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	3	NA	NA
1694	"Tsu"	1825	9	21	1	45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"TRINIDAD AND TOBAGO"	""	"TRINIDAD:  PORT-OF-SPAIN"	10.4	-61.3	90	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9918	"Tsu"	1826	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"JAPAN"	""	"JAPAN:  BONIN ISLANDS [CHICHIJIMA ISLAND]"	27.07	142.21	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
6651	"Tsu"	1827	8	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"RUSSIA"	""	"RUSSIA:  KAMCHATKA"	53	158.5	50	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
1706	"Tsu"	1827	11	16	22	45	NA	NA	NA	7	7	NA	NA	NA	NA	11	"COLOMBIA"	""	"COLOMBIA:  BOGOTA, NEIVA, POPAYAN, PASTO, HUILA"	1.8	-76.4	160	250	3	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	250	3	NA	NA	NA	NA	NA	3	NA	NA	NA	NA
1715	"Tsu"	1828	3	30	12	35	NA	50	NA	8.3	8.3	NA	NA	NA	NA	7	"PERU"	""	"PERU:  LIMA, CALLAO"	-12.13	-77.809	160	30	1	NA	NA	NA	3	NA	2	NA	NA	NA	2	30	1	NA	NA	NA	3	NA	2	NA	NA	NA	2
6557	"Tsu"	1828	5	26	NA	NA	NA	NA	NA	6.4	6.4	NA	NA	NA	NA	NA	"JAPAN"	""	"JAPAN:  AMAKUSA ISLANDS"	32.6	129.9	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1719	"Tsu"	1828	11	9	10	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	"PHILIPPINES"	""	"PHILIPPINES:  MANILA"	14.55	120.9	170	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2
1720	"Tsu"	1828	12	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"JAPAN"	""	"JAPAN:  SANDYO IN ETIGO"	37.5	139.5	30	1443	4	NA	NA	NA	NA	NA	4	11750	4	NA	NA	1443	4	NA	NA	NA	NA	NA	4	11750	4	NA	NA
1722	"Tsu"	1828	12	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	"INDONESIA"	""	"INDONESIA:  SULAWESI"	-7	119	170	NA	3	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	3	NA	NA	NA	NA
1734	"Tsu"	1830	1	18	9	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	"PHILIPPINES"	""	"PHILIPPINES:  MANILA"	14.55	120.9	170	NA	3	NA	NA	NA	NA	NA	2	NA	3	NA	NA	NA	3	NA	NA	NA	NA	NA	2	NA	3	NA	NA
9911	"Tsu"	1830	9	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PHILIPPINES"	""	"PHILIPPINES:  MANILA"	14.55	120.9	170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6043	"Tsu"	1831	12	3	23	40	NA	NA	NA	7	7	NA	NA	NA	NA	NA	"TRINIDAD AND TOBAGO"	""	"TRINIDAD & ST. CHRISTOPHER"	12.4	-61.5	90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1754	"Tsu"	1833	1	19	NA	NA	NA	NA	NA	6.4	6.4	NA	NA	NA	NA	10	"ALBANIA"	""	"ALBANIA:  VLORE, SAZAN, KANINA, NARTA"	40.4	19.9	130	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA
6044	"Tsu"	1833	3	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MEXICO"	""	"S. MEXICO"	16.8	-99.9	150	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1759	"Tsu"	1833	9	6	NA	NA	NA	NA	NA	8	8	NA	NA	NA	NA	11	"CHINA"	""	"CHINA:  YUNNAN PROVINCE"	25.2	103	30	6700	4	NA	NA	NA	NA	NA	4	87620	4	NA	NA	6700	4	NA	NA	NA	NA	NA	4	87620	4	NA	NA
1763	"Tsu"	1833	11	24	NA	NA	NA	75	NA	8.3	8.3	NA	NA	NA	NA	9	"INDONESIA"	""	"INDONESIA:  SUMATRA:  BENGKULU"	-2.5	100.5	170	NA	NA	NA	NA	NA	NA	NA	2	NA	1	NA	1	NA	1	NA	NA	NA	NA	NA	2	NA	1	NA	1
1765	"Tsu"	1833	12	7	NA	NA	NA	NA	NA	7.4	7.4	NA	NA	NA	NA	NA	"JAPAN"	""	"JAPAN:  HONSHU:  NW"	38.9	139.15	30	35	1	NA	NA	NA	NA	NA	3	540	3	1790	4	85	2	NA	NA	NA	NA	NA	3	1140	4	1790	4
6531	"Tsu"	1834	2	9	1	NA	NA	NA	NA	6.4	6.4	NA	NA	NA	NA	NA	"JAPAN"	""	"W. HOKKAIDO ISLAND, JAPAN"	43.3	141.4	30	NA	NA	NA	NA	NA	NA	NA	1	23	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	73	2	NA	NA
6045	"Tsu"	1834	3	14	NA	NA	NA	NA	NA	7	7	NA	NA	NA	NA	NA	"MEXICO"	""	"MEXICO:  ACAPULCO"	16.8	-99.9	150	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	2	NA	NA
1776	"Tsu"	1835	2	20	16	22	NA	NA	NA	8.2	8.2	NA	NA	NA	NA	11	"CHILE"	""	"CHILE:  CONCEPCION"	-36.83	-73.03	160	50	1	30	1	500	3	NA	4	NA	3	NA	NA	53	2	30	1	500	3	NA	4	NA	3	NA	3
1782	"Tsu"	1835	7	20	NA	NA	NA	NA	NA	7.6	7.6	NA	NA	NA	NA	NA	"JAPAN"	""	"JAPAN:  SANRIKU"	37.9	141.9	30	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	3	NA	NA	NA	NA	NA	3	NA	3	NA	NA
6046	"Tsu"	1836	3	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"INDONESIA"	""	"FLORES SEA"	-8.3	118.7	170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6047	"Tsu"	1836	7	3	NA	NA	NA	NA	NA	7.5	7.5	NA	NA	NA	NA	NA	"CHILE"	""	"CHILE:  COBIJA"	-22.6	-70.3	160	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6048	"Tsu"	1836	11	28	NA	NA	NA	NA	NA	7.5	7.5	NA	NA	NA	NA	NA	"INDONESIA"	""	"FLORES SEA"	-8.3	118.7	170	NA	NA	NA	NA	NA	NA	NA	1	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	2	NA	NA
1794	"Tsu"	1837	1	1	1	NA	NA	NA	NA	6.4	6.4	NA	NA	NA	NA	10	"ISRAEL"	""	"ISRAEL: ZEFAT (SAFED); LEBANON:  BEIRUT (BEYROUT)"	33	35.5	140	5000	4	NA	NA	NA	NA	NA	4	NA	4	NA	NA	5000	4	NA	NA	NA	NA	NA	4	NA	4	NA	NA
1796	"Tsu"	1837	8	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"USA TERRITORY"	"VI"	"VIRGIN ISLANDS"	18.2	-64.5	90	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10025	"Tsu"	1837	8	9	21	30	NA	NA	NA	6.5	6.5	NA	NA	NA	NA	NA	"MEXICO"	""	"MEXICO: ACAPULCO"	16.86	-99.88	150	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6050	"Tsu"	1837	9	29	NA	NA	NA	100	NA	7.3	7.3	NA	NA	NA	NA	NA	"INDONESIA"	""	"INDONESIA:  BANDA ATJEH"	5.5	96	170	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA
10026	"Tsu"	1837	10	18	21	0	NA	NA	NA	7	7	NA	NA	NA	NA	NA	"MEXICO"	""	"MEXICO: MEXICO CITY,  ACAPULCO"	19.45	-99.15	150	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1800	"Tsu"	1837	11	7	12	51	NA	NA	NA	8.5	8.5	NA	NA	NA	NA	10	"CHILE"	""	"CHILE:  VALDIVIA"	-42.5	-74	160	NA	NA	NA	NA	NA	NA	NA	2	NA	3	NA	NA	16	1	NA	NA	NA	NA	NA	2	NA	3	NA	NA
6051	"Tsu"	1838	5	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"CHILE"	""	"CENTRAL CHILE"	-36.7	-73.1	160	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6076	"Tsu"	1839	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"USA"	"HI"	"HAWAII"	NA	NA	150	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6621	"Tsu"	1839	5	1	NA	NA	NA	NA	NA	7.3	7.3	NA	NA	NA	NA	NA	"JAPAN"	""	"SE. HOKKAIDO ISLAND, JAPAN"	42.5	145	30	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
1819	"Tsu"	1840	1	4	NA	NA	NA	150	NA	7	7	NA	NA	NA	NA	9	"INDONESIA"	""	"INDONESIA:  JAVA:  PURWOREJO"	-8	110.5	170	NA	NA	NA	NA	NA	NA	NA	3	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	3	NA	NA
7538	"Tsu"	1840	1	28	8	NA	NA	40	NA	NA	NA	NA	NA	NA	NA	5	"PERU"	""	"PERU:  LIMA"	-12.3	-77.3	160	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6558	"Tsu"	1840	2	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"INDONESIA"	""	"INDONESIA:  TERNATE ISLAND"	0.8	127.325	170	NA	NA	NA	NA	NA	NA	NA	2	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	3	NA	NA
1820	"Tsu"	1840	3	22	NA	NA	NA	NA	NA	6.5	6.5	NA	NA	NA	NA	9	"PHILIPPINES"	""	"PHILIPPINES:  SORSOGON,MASBATE IS,CASIGURAN,ALBAY"	12.9	123.9	170	17	1	NA	NA	200	3	NA	3	NA	3	NA	NA	52	2	NA	NA	200	3	NA	3	NA	3	NA	NA
6514	"Tsu"	1840	11	11	NA	NA	NA	NA	NA	NA	5.2	NA	5.2	NA	NA	NA	"USA"	"PA"	"PENNSYLVANIA:  PHILADELPHIA"	39.8	-75.2	150	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1829	"Tsu"	1841	5	17	21	30	NA	30	NA	NA	8.4	NA	NA	8.4	NA	11	"RUSSIA"	""	"RUSSIA:  OFF KAMCHATKA"	52	158	50	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA
6052	"Tsu"	1841	11	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"INDONESIA"	""	"INDONESIA:  N. MOLUCCAS ISLANDS"	-5	130	170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6053	"Tsu"	1841	12	16	NA	NA	NA	NA	NA	6	6	NA	NA	NA	NA	8	"INDONESIA"	""	"INDONESIA:  BANDA SEA"	-4	127.5	170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	3	NA	NA
1840	"Tsu"	1842	5	7	21	NA	NA	NA	NA	8.1	8.1	NA	NA	NA	NA	NA	"HAITI"	""	"HAITI:  CAP-HAITIEN"	19.75	-72.2	90	5000	4	NA	NA	NA	NA	NA	4	NA	4	NA	NA	5300	4	NA	NA	NA	NA	NA	4	NA	4	NA	NA
8261	"Tsu"	1842	11	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"CANADA"	""	"CANADA:  MONTREAL"	NA	NA	150	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9534	"Tsu"	1842	11	11	NA	NA	NA	NA	NA	6	6	NA	NA	NA	NA	NA	"BANGLADESH"	""	"BANGLADESH:"	24	89.25	60	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
6054	"Tsu"	1843	1	5	NA	NA	NA	70	NA	7.3	7.3	NA	NA	NA	NA	NA	"INDONESIA"	""	"SW. SUMATRA"	1.5	98	170	NA	3	NA	NA	NA	NA	NA	3	NA	3	NA	NA	NA	3	NA	NA	NA	NA	NA	3	NA	3	NA	NA
6055	"Tsu"	1843	2	7	NA	NA	NA	NA	NA	6	6	NA	NA	NA	NA	NA	"INDONESIA"	""	"INDONESIA:  JAVA:  GENTENG ISLAND"	-7.2	114	170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
